"","Date","Dernier","Ouv.","Plus Haut","Plus Bas","Vol.","Variation %"
"1131","15/07/2020",5.10898,5.04592,5.14533,5.03919,"97,82M","2,03%"
"1132","14/07/2020",5.00746,4.99048,5.00746,4.94173,"83,50M","-0,96%"
"1133","13/07/2020",5.05623,5.0262,5.06043,4.98012,"75,19M","1,73%"
"1134","10/07/2020",4.97048,4.89161,4.97437,4.8825,"82,36M","1,01%"
"1135","09/07/2020",4.92101,5.00652,5.01485,4.91156,"83,12M","-1,21%"
"1136","08/07/2020",4.98113,5.00482,5.04052,4.96983,"79,88M","-1,24%"
"1137","07/07/2020",5.04373,5.05404,5.05652,5.00903,"75,99M","-0,74%"
"1138","06/07/2020",5.08151,5.1125,5.12172,5.05907,"88,52M","1,49%"
"1139","03/07/2020",5.00714,5.05667,5.06251,4.98224,"61,98M","-0,84%"
"1140","02/07/2020",5.04938,4.96313,5.07271,4.95666,"115,45M","2,49%"
"1141","01/07/2020",4.92694,4.9398,4.96337,4.85137,"94,50M","-0,18%"
"1142","30/06/2020",4.93599,4.95894,4.96735,4.90196,"102,40M","-0,19%"
"1143","29/06/2020",4.94546,4.88723,4.97763,4.86733,"94,42M","0,73%"
"1144","26/06/2020",4.90964,4.96572,5.01483,4.90815,"83,95M","-0,18%"
"1145","25/06/2020",4.91858,4.86016,4.94196,4.79505,"99,38M","0,97%"
"1146","24/06/2020",4.87136,4.98563,5.00404,4.87136,"97,10M","-2,92%"
"1147","23/06/2020",5.01768,4.97288,5.04631,4.9626,"101,53M","1,39%"
"1148","22/06/2020",4.9487,4.92801,5.0064,4.90206,"84,70M","-0,62%"
"1149","19/06/2020",4.97945,4.99753,5.04047,4.97945,"219,58M","0,42%"
"1150","18/06/2020",4.95875,4.9783,5.01718,4.9086,"101,19M","-0,75%"
"1151","17/06/2020",4.99597,4.95257,5.02684,4.95257,"107,06M","0,88%"
"1152","16/06/2020",4.95246,4.92279,5.00679,4.88756,"144,45M","2,84%"
"1153","15/06/2020",4.81572,4.71698,4.84153,4.69181,"111,89M","-0,49%"
"1154","12/06/2020",4.83926,4.77411,4.94079,4.75917,"133,16M","0,49%"
"1155","11/06/2020",4.8156,4.92595,4.9563,4.8156,"161,27M","-4,71%"
"1156","10/06/2020",5.05342,5.11986,5.15245,5.04357,"121,34M","-0,82%"
"1157","09/06/2020",5.09511,5.18709,5.20342,5.05321,"160,53M","-1,55%"
"1158","08/06/2020",5.17552,5.1593,5.21367,5.1372,"152,91M","-0,43%"
"1159","05/06/2020",5.19779,5.06092,5.19965,5.06092,"186,84M","3,71%"
"1160","04/06/2020",5.01198,4.99418,5.05275,4.96682,"138,79M","-0,21%"
"1161","03/06/2020",5.02238,4.91145,5.02645,4.90999,"160,11M","3,36%"
"1162","02/06/2020",4.85897,4.79988,4.88015,4.79528,"126,84M","2,02%"
"1163","01/06/2020",4.76278,4.77672,4.78203,4.72163,"75,98M","1,43%"
"1164","29/05/2020",4.69544,4.73398,4.76885,4.69536,"167,18M","-1,59%"
"1165","28/05/2020",4.77139,4.71811,4.78409,4.70152,"127,44M","1,76%"
"1166","27/05/2020",4.68874,4.62177,4.71199,4.61441,"177,96M","1,79%"
"1167","26/05/2020",4.60624,4.5883,4.61984,4.57389,"140,17M","1,46%"
"1168","25/05/2020",4.53991,4.48254,4.53991,4.45156,"65,97M","2,15%"
"1169","22/05/2020",4.44456,4.38182,4.47535,4.3688,"99,19M","-0,02%"
"1170","21/05/2020",4.44545,4.44392,4.49808,4.42927,"88,24M","-1,15%"
"1171","20/05/2020",4.49698,4.43462,4.49979,4.3962,"107,24M","0,87%"
"1172","19/05/2020",4.45816,4.53607,4.53607,4.42111,"138,77M","-0,89%"
"1173","18/05/2020",4.49834,4.36103,4.50895,4.35473,"119,51M","5,16%"
"1174","15/05/2020",4.27763,4.31497,4.33577,4.25519,"111,24M","0,11%"
"1175","14/05/2020",4.27313,4.29401,4.31326,4.19458,"127,63M","-1,65%"
"1176","13/05/2020",4.34495,4.4205,4.42274,4.33656,"103,29M","-2,85%"
"1177","12/05/2020",4.4725,4.47343,4.49939,4.45365,"99,27M","-0,39%"
"1178","11/05/2020",4.49022,4.56119,4.56976,4.46024,"83,49M","-1,31%"
"1179","08/05/2020",4.54964,4.53809,4.56019,4.51959,"49,41M","1,07%"
"1180","07/05/2020",4.50144,4.45644,4.50394,4.44098,"78,23M","1,54%"
"1181","06/05/2020",4.43338,4.48416,4.48416,4.42578,"83,24M","-1,11%"
"1182","05/05/2020",4.48313,4.45574,4.49252,4.41995,"93,37M","2,40%"
"1183","04/05/2020",4.37823,4.41314,4.42774,4.36213,"124,81M","-4,24%"
"1184","30/04/2020",4.57218,4.69328,4.71974,4.55491,"141,61M","-2,12%"
"1185","29/04/2020",4.67111,4.56629,4.67893,4.55281,"111,69M","2,22%"
"1186","28/04/2020",4.56979,4.50742,4.60194,4.49351,"104,39M","1,43%"
"1187","27/04/2020",4.50526,4.47986,4.50526,4.44805,"75,90M","2,55%"
"1188","24/04/2020",4.39332,4.38703,4.44873,4.36609,"81,30M","-1,30%"
"1189","23/04/2020",4.451,4.45019,4.4959,4.39575,"90,08M","0,89%"
"1190","22/04/2020",4.4118,4.3822,4.41757,4.36144,"84,20M","1,25%"
"1191","21/04/2020",4.35746,4.46749,4.47731,4.35746,"98,90M","-3,77%"
"1192","20/04/2020",4.5283,4.53134,4.53134,4.42624,"79,83M","0,65%"
"1193","17/04/2020",4.49901,4.47092,4.55078,4.46409,"134,39M","3,42%"
"1194","16/04/2020",4.35016,4.40238,4.41865,4.3189,"107,75M","-0,08%"
"1195","15/04/2020",4.35372,4.51187,4.5255,4.33559,"119,36M","-3,76%"
"1196","14/04/2020",4.52391,4.55355,4.57784,4.49756,"104,76M","0,38%"
"1197","09/04/2020",4.50685,4.5123,4.54369,4.40904,"126,59M","1,44%"
"1198","08/04/2020",4.44275,4.39736,4.44275,4.33309,"96,26M","0,10%"
"1199","07/04/2020",4.43827,4.4894,4.5276,4.37927,"146,54M","2,12%"
"1200","06/04/2020",4.34614,4.2985,4.35321,4.26852,"141,47M","4,61%"
"1201","03/04/2020",4.15458,4.20481,4.21459,4.14228,"124,04M","-1,57%"
"1202","02/04/2020",4.22096,4.24384,4.26556,4.14316,"135,20M","0,33%"
"1203","01/04/2020",4.20724,4.25994,4.26669,4.18645,"141,86M","-4,30%"
"1204","31/03/2020",4.39612,4.43778,4.46852,4.30972,"151,40M","0,40%"
"1205","30/03/2020",4.37851,4.36209,4.37915,4.21641,"119,40M","0,62%"
"1206","27/03/2020",4.35149,4.43395,4.47137,4.28866,"144,02M","-4,23%"
"1207","26/03/2020",4.54358,4.33279,4.54358,4.29606,"150,66M","2,51%"
"1208","25/03/2020",4.4323,4.33971,4.45301,4.22132,"176,94M","4,47%"
"1209","24/03/2020",4.2427,4.08761,4.2427,4.03806,"185,44M","8,39%"
"1210","23/03/2020",3.91431,3.86901,4.09782,3.85117,"195,85M","-3,32%"
"1211","20/03/2020",4.0488,4.06679,4.10911,3.9843,"271,87M","5,01%"
"1212","19/03/2020",3.8555,3.83399,3.90915,3.69108,"199,53M","2,68%"
"1213","18/03/2020",3.75484,3.90553,3.90872,3.72645,"214,27M","-5,94%"
"1214","17/03/2020",3.99178,4.04133,4.04246,3.759,"225,79M","2,84%"
"1215","16/03/2020",3.88146,3.88682,3.96201,3.63206,"311,60M","-5,75%"
"1216","13/03/2020",4.11836,4.23437,4.43851,4.05519,"326,46M","1,83%"
"1217","12/03/2020",4.04426,4.37467,4.40426,4.02589,"371,40M","-12,28%"
"1218","11/03/2020",4.61025,4.71622,4.766,4.60305,"206,90M","-0,57%"
"1219","10/03/2020",4.63661,4.77062,4.92484,4.61516,"280,31M","-1,51%"
"1220","09/03/2020",4.70791,4.84527,4.86334,4.6912,"329,16M","-8,39%"
"1221","06/03/2020",5.13911,5.25382,5.28408,5.11757,"198,43M","-4,14%"
"1222","05/03/2020",5.3611,5.49052,5.49416,5.32924,"155,48M","-1,90%"
"1223","04/03/2020",5.46489,5.40043,5.49325,5.35735,"152,46M","1,33%"
"1224","03/03/2020",5.39317,5.40815,5.50928,5.37166,"186,27M","1,12%"
"1225","02/03/2020",5.33352,5.41602,5.43005,5.19757,"201,84M","0,44%"
"1226","28/02/2020",5.3099,5.31082,5.37605,5.22956,"268,47M","-3,38%"
"1227","27/02/2020",5.4956,5.57172,5.61372,5.42131,"216,33M","-3,32%"
"1228","26/02/2020",5.68455,5.64614,5.70731,5.52614,"161,98M","0,09%"
"1229","25/02/2020",5.67968,5.82537,5.82846,5.67071,"143,62M","-1,94%"
"1230","24/02/2020",5.79187,5.87586,5.88486,5.76517,"175,27M","-3,94%"
"1231","21/02/2020",6.02972,6.03503,6.06729,5.99514,"97,33M","-0,54%"
"1232","20/02/2020",6.0623,6.10517,6.11095,6.0623,"91,06M","-0,80%"
"1233","19/02/2020",6.11124,6.08611,6.11141,6.07266,"80,16M","0,90%"
"1234","18/02/2020",6.05682,6.04238,6.0795,6.03994,"89,93M","-0,48%"
"1235","17/02/2020",6.08595,6.07953,6.0886,6.06492,"58,00M","0,27%"
"1236","14/02/2020",6.06935,6.09607,6.09607,6.06714,"77,99M","-0,39%"
"1237","13/02/2020",6.09314,6.07692,6.09826,6.02828,"92,67M","-0,19%"
"1238","12/02/2020",6.10473,6.06425,6.10473,6.06297,"92,68M","0,83%"
"1239","11/02/2020",6.05476,6.04796,6.06097,6.03279,"81,57M","0,65%"
"1240","10/02/2020",6.01567,6.00848,6.01831,5.99391,"65,70M","-0,23%"
"1241","07/02/2020",6.02975,6.02754,6.04497,5.99995,"82,35M","-0,14%"
"1242","06/02/2020",6.03818,6.04504,6.05094,6.00855,"106,15M","0,88%"
"1243","05/02/2020",5.9854,5.91906,6.00433,5.91249,"107,84M","0,85%"
"1244","04/02/2020",5.93505,5.86336,5.93505,5.86282,"85,60M","1,76%"
"1245","03/02/2020",5.83251,5.82204,5.8574,5.80414,"75,68M","0,45%"
"1246","31/01/2020",5.80634,5.89171,5.89469,5.79904,"101,86M","-1,11%"
"1247","30/01/2020",5.87177,5.88602,5.90408,5.84645,"89,99M","-1,40%"
"1248","29/01/2020",5.95489,5.92197,5.96973,5.91623,"74,11M","0,49%"
"1249","28/01/2020",5.92582,5.88681,5.93372,5.85723,"84,49M","1,07%"
"1250","27/01/2020",5.86302,5.92406,5.94283,5.851,"104,04M","-2,68%"
"1251","24/01/2020",6.02426,6.0196,6.06455,6.01677,"82,33M","0,88%"
"1252","23/01/2020",5.97179,5.99247,6.02432,5.96187,"90,04M","-0,65%"
"1253","22/01/2020",6.01098,6.05385,6.06926,6.00577,"69,41M","-0,58%"
"1254","21/01/2020",6.04599,6.03424,6.04599,5.99417,"63,92M","-0,54%"
"1255","20/01/2020",6.07854,6.09297,6.09409,6.07117,"41,27M","-0,36%"
"1256","17/01/2020",6.10072,6.06629,6.10981,6.06629,"79,32M","1,02%"
"1257","16/01/2020",6.03903,6.03962,6.05897,6.02103,"76,03M","0,11%"
"1258","15/01/2020",6.03261,6.04272,6.05301,6.01128,"79,85M","-0,14%"
"1259","14/01/2020",6.04089,6.03745,6.04612,5.98005,"75,44M","0,08%"
"1260","13/01/2020",6.03614,6.04091,6.05869,6.01833,"65,19M","-0,02%"
"1261","10/01/2020",6.03711,6.05674,6.05783,6.02829,"64,39M","-0,09%"
"1262","09/01/2020",6.04255,6.06675,6.07166,6.03415,"67,96M","0,19%"
"1263","08/01/2020",6.031,5.98681,6.031,5.97277,"71,43M","0,31%"
"1264","07/01/2020",6.01235,6.03322,6.06574,6,"69,59M","-0,02%"
"1265","06/01/2020",6.01359,6.00121,6.01797,5.95525,"69,06M","-0,51%"
"1266","03/01/2020",6.04416,6.00796,6.04416,5.99459,"60,49M","0,04%"
"1267","02/01/2020",6.0415,6.01661,6.06292,6.01121,"63,96M","1,06%"
"1268","31/12/2019",5.97806,5.97059,5.98722,5.95825,"20,67M","-0,07%"
"1269","30/12/2019",5.98222,6.02896,6.0377,5.98222,"40,32M","-0,91%"
"1270","27/12/2019",6.03739,6.03995,6.065,6.02772,"47,29M","0,13%"
"1271","24/12/2019",6.02955,6.02719,6.03399,6.02562,"12,44M","0,00%"
"1272","23/12/2019",6.02937,6.01356,6.03595,6.00596,"46,60M","0,13%"
"1273","20/12/2019",6.02153,5.97953,6.02417,5.96688,"151,36M","0,82%"
"1274","19/12/2019",5.97228,5.96387,5.97228,5.94288,"72,32M","0,21%"
"1275","18/12/2019",5.9596,5.9714,5.98302,5.9596,"80,80M","-0,15%"
"1276","17/12/2019",5.96826,5.98948,5.98948,5.95536,"84,48M","-0,39%"
"1277","16/12/2019",5.99166,5.94665,6.00338,5.9423,"77,24M","1,23%"
"1278","13/12/2019",5.91902,5.96886,5.97217,5.90722,"113,20M","0,59%"
"1279","12/12/2019",5.88426,5.8712,5.91565,5.845,"91,51M","0,40%"
"1280","11/12/2019",5.86088,5.84402,5.86588,5.82542,"62,94M","0,22%"
"1281","10/12/2019",5.84803,5.83348,5.85111,5.77667,"73,07M","0,18%"
"1282","09/12/2019",5.83725,5.86573,5.87079,5.83614,"56,25M","-0,59%"
"1283","06/12/2019",5.87191,5.81575,5.87191,5.81129,"75,93M","1,21%"
"1284","05/12/2019",5.80155,5.80826,5.84978,5.80146,"73,42M","0,03%"
"1285","04/12/2019",5.79968,5.72597,5.81271,5.72597,"89,69M","1,27%"
"1286","03/12/2019",5.72722,5.78714,5.80093,5.69706,"86,29M","-1,03%"
"1287","02/12/2019",5.78674,5.91012,5.94768,5.78103,"99,39M","-2,01%"
"1288","29/11/2019",5.90517,5.89589,5.92979,5.88566,"61,64M","-0,13%"
"1289","28/11/2019",5.91272,5.90995,5.91913,5.90021,"42,73M","-0,24%"
"1290","27/11/2019",5.92684,5.94345,5.9473,5.92192,"68,03M","-0,05%"
"1291","26/11/2019",5.92962,5.92741,5.94151,5.90993,"112,04M","0,08%"
"1292","25/11/2019",5.92486,5.91784,5.93375,5.90829,"62,13M","0,54%"
"1293","22/11/2019",5.89313,5.88561,5.93046,5.88561,"75,15M","0,20%"
"1294","21/11/2019",5.88121,5.86055,5.89557,5.83426,"76,24M","-0,22%"
"1295","20/11/2019",5.89403,5.88069,5.90295,5.85958,"74,18M","-0,25%"
"1296","19/11/2019",5.90905,5.93699,5.96679,5.89591,"72,29M","-0,35%"
"1297","18/11/2019",5.92979,5.93964,5.94247,5.90035,"70,81M","-0,16%"
"1298","15/11/2019",5.93927,5.93307,5.94762,5.90795,"74,07M","0,65%"
"1299","14/11/2019",5.90108,5.9024,5.9169,5.89407,"67,17M","-0,10%"
"1300","13/11/2019",5.90709,5.90816,5.91757,5.87406,"76,99M","-0,21%"
"1301","12/11/2019",5.91975,5.90427,5.93119,5.8973,"72,09M","0,44%"
"1302","11/11/2019",5.89382,5.87374,5.90633,5.87171,"60,61M","0,07%"
"1303","08/11/2019",5.8897,5.86742,5.8897,5.86161,"94,39M","-0,02%"
"1304","07/11/2019",5.89099,5.88884,5.89487,5.87118,"105,69M","0,41%"
"1305","06/11/2019",5.86674,5.84761,5.87627,5.8384,"86,95M","0,34%"
"1306","05/11/2019",5.84689,5.8256,5.85001,5.81894,"78,41M","0,39%"
"1307","04/11/2019",5.8243,5.78836,5.83369,5.78485,"86,43M","1,08%"
"1308","01/11/2019",5.76189,5.74948,5.77829,5.7397,"65,87M","0,56%"
"1309","31/10/2019",5.72986,5.77026,5.77824,5.71863,"112,06M","-0,62%"
"1310","30/10/2019",5.76587,5.74969,5.76587,5.72027,"90,96M","0,45%"
"1311","29/10/2019",5.74014,5.7281,5.74208,5.71526,"74,57M","0,17%"
"1312","28/10/2019",5.73057,5.72073,5.7471,5.7111,"69,81M","0,15%"
"1313","25/10/2019",5.72215,5.6949,5.72264,5.67182,"71,71M","0,67%"
"1314","24/10/2019",5.68433,5.67826,5.6915,5.65995,"83,63M","0,55%"
"1315","23/10/2019",5.65344,5.6173,5.65765,5.61602,"75,28M","-0,08%"
"1316","22/10/2019",5.65769,5.64498,5.65865,5.61286,"67,30M","0,17%"
"1317","21/10/2019",5.64835,5.63304,5.66458,5.6251,"77,64M","0,21%"
"1318","18/10/2019",5.63625,5.65308,5.66759,5.62187,"95,32M","-0,65%"
"1319","17/10/2019",5.67307,5.67992,5.73715,5.67307,"88,70M","-0,42%"
"1320","16/10/2019",5.6969,5.70339,5.70891,5.67796,"83,93M","-0,09%"
"1321","15/10/2019",5.70205,5.67674,5.72431,5.65969,"88,01M","1,04%"
"1322","14/10/2019",5.64308,5.64633,5.64967,5.60011,"65,36M","-0,40%"
"1323","11/10/2019",5.66548,5.57695,5.6674,5.57426,"115,45M","1,73%"
"1324","10/10/2019",5.56905,5.52098,5.58107,5.48717,"87,26M","1,27%"
"1325","09/10/2019",5.49914,5.45816,5.51564,5.44701,"69,27M","0,78%"
"1326","08/10/2019",5.45662,5.52601,5.53129,5.45172,"72,69M","-1,18%"
"1327","07/10/2019",5.52161,5.47677,5.52419,5.46159,"60,95M","0,61%"
"1328","04/10/2019",5.48832,5.45683,5.48832,5.426,"76,20M","0,91%"
"1329","03/10/2019",5.43877,5.43201,5.47262,5.39349,"83,77M","0,30%"
"1330","02/10/2019",5.42277,5.58714,5.5892,5.42277,"104,45M","-3,12%"
"1331","01/10/2019",5.59763,5.6962,5.70493,5.59493,"75,96M","-1,41%"
"1332","30/09/2019",5.67779,5.63615,5.6782,5.62494,"77,13M","0,66%"
"1333","27/09/2019",5.64058,5.62744,5.64536,5.62158,"69,25M","0,36%"
"1334","26/09/2019",5.62057,5.57363,5.63215,5.57241,"71,04M","0,66%"
"1335","25/09/2019",5.5838,5.5985,5.60076,5.53162,"80,84M","-0,79%"
"1336","24/09/2019",5.62833,5.64446,5.64846,5.62524,"67,26M","-0,04%"
"1337","23/09/2019",5.63076,5.67931,5.68393,5.61929,"81,63M","-1,05%"
"1338","20/09/2019",5.69078,5.65537,5.69625,5.64753,"188,62M","0,56%"
"1339","19/09/2019",5.65908,5.6177,5.66286,5.61691,"78,68M","0,68%"
"1340","18/09/2019",5.62065,5.60992,5.63479,5.60165,"68,99M","0,09%"
"1341","17/09/2019",5.61551,5.60296,5.61945,5.58774,"82,37M","0,24%"
"1342","16/09/2019",5.60223,5.62661,5.63274,5.60223,"76,13M","-0,94%"
"1343","13/09/2019",5.65546,5.64923,5.67207,5.63817,"85,60M","0,22%"
"1344","12/09/2019",5.64286,5.63395,5.66746,5.59637,"110,36M","0,44%"
"1345","11/09/2019",5.61806,5.60643,5.62605,5.60643,"92,10M","0,44%"
"1346","10/09/2019",5.59321,5.58688,5.59694,5.55551,"106,34M","0,08%"
"1347","09/09/2019",5.58895,5.60636,5.61159,5.57993,"73,88M","-0,27%"
"1348","06/09/2019",5.60399,5.59207,5.6107,5.58154,"71,14M","0,19%"
"1349","05/09/2019",5.59337,5.56959,5.60588,5.55982,"84,38M","1,11%"
"1350","04/09/2019",5.53207,5.51892,5.5371,5.5085,"60,94M","1,21%"
"1351","03/09/2019",5.46607,5.48436,5.48454,5.44118,"57,45M","-0,49%"
"1352","02/09/2019",5.49304,5.48343,5.50258,5.47982,"42,35M","0,23%"
"1353","30/08/2019",5.48048,5.4516,5.50401,5.44658,"78,42M","0,56%"
"1354","29/08/2019",5.44997,5.359,5.4529,5.35455,"69,42M","1,51%"
"1355","28/08/2019",5.3688,5.37208,5.37504,5.32299,"62,43M","-0,34%"
"1356","27/08/2019",5.38709,5.34985,5.39918,5.32188,"70,02M","0,67%"
"1357","26/08/2019",5.35102,5.31016,5.37702,5.30099,"49,09M","0,45%"
"1358","23/08/2019",5.32687,5.41341,5.42128,5.32687,"70,29M","-1,14%"
"1359","22/08/2019",5.38825,5.41481,5.43964,5.37825,"70,43M","-0,87%"
"1360","21/08/2019",5.43548,5.36003,5.44135,5.36003,"57,21M","1,70%"
"1361","20/08/2019",5.34464,5.36359,5.39123,5.32894,"65,79M","-0,50%"
"1362","19/08/2019",5.37156,5.33313,5.37874,5.32572,"71,54M","1,34%"
"1363","16/08/2019",5.30079,5.25462,5.30607,5.24933,"99,10M","1,22%"
"1364","15/08/2019",5.23693,5.2749,5.27807,5.17077,"88,56M","-0,27%"
"1365","14/08/2019",5.2513,5.36754,5.36754,5.23386,"97,17M","-2,08%"
"1366","13/08/2019",5.36307,5.29294,5.40299,5.26847,"99,39M","0,99%"
"1367","12/08/2019",5.31031,5.36239,5.38646,5.29376,"60,27M","-0,33%"
"1368","09/08/2019",5.32792,5.36884,5.3749,5.31791,"73,30M","-1,11%"
"1369","08/08/2019",5.38796,5.33318,5.38796,5.30586,"81,70M","2,31%"
"1370","07/08/2019",5.26651,5.25273,5.31231,5.22639,"92,20M","0,61%"
"1371","06/08/2019",5.23465,5.24552,5.29745,5.23465,"90,98M","-0,13%"
"1372","05/08/2019",5.24155,5.29608,5.3156,5.23046,"108,78M","-2,19%"
"1373","02/08/2019",5.359,5.42755,5.45513,5.35076,"135,04M","-3,57%"
"1374","01/08/2019",5.55741,5.50091,5.56365,5.49988,"83,90M","0,70%"
"1375","31/07/2019",5.5189,5.51151,5.53859,5.50313,"86,82M","0,14%"
"1376","30/07/2019",5.51107,5.61073,5.611,5.49677,"90,06M","-1,61%"
"1377","29/07/2019",5.6011,5.59865,5.62434,5.59082,"61,13M","-0,16%"
"1378","26/07/2019",5.61005,5.57272,5.61425,5.56883,"73,95M","0,57%"
"1379","25/07/2019",5.57805,5.64673,5.67277,5.54966,"109,64M","-0,50%"
"1380","24/07/2019",5.60587,5.61786,5.62708,5.58314,"71,05M","-0,22%"
"1381","23/07/2019",5.61816,5.5906,5.63866,5.58052,"80,26M","0,92%"
"1382","22/07/2019",5.56702,5.5503,5.57574,5.54561,"59,92M","0,26%"
"1383","19/07/2019",5.55234,5.58099,5.598,5.53425,"67,54M","0,03%"
"1384","18/07/2019",5.55055,5.53803,5.58581,5.53347,"65,22M","-0,38%"
"1385","17/07/2019",5.57171,5.60225,5.62121,5.56785,"65,73M","-0,76%"
"1386","16/07/2019",5.61438,5.57418,5.62679,5.57336,"68,07M","0,65%"
"1387","15/07/2019",5.57821,5.58111,5.60648,5.55086,"55,43M","0,10%"
"1388","12/07/2019",5.57286,5.55916,5.58784,5.55258,"62,28M","0,38%"
"1389","11/07/2019",5.55195,5.58968,5.5923,5.54895,"59,25M","-0,28%"
"1390","10/07/2019",5.56759,5.56244,5.60618,5.55766,"62,66M","-0,08%"
"1391","09/07/2019",5.5721,5.57834,5.58277,5.54462,"64,27M","-0,31%"
"1392","08/07/2019",5.58919,5.58026,5.59897,5.57277,"56,69M","-0,08%"
"1393","05/07/2019",5.59372,5.61392,5.61663,5.57335,"65,87M","-0,48%"
"1394","04/07/2019",5.62073,5.6228,5.62979,5.61303,"47,60M","0,03%"
"1395","03/07/2019",5.61881,5.57924,5.61881,5.57904,"65,25M","0,75%"
"1396","02/07/2019",5.57682,5.57838,5.58291,5.55676,"69,66M","0,16%"
"1397","01/07/2019",5.56791,5.58413,5.61128,5.56791,"72,84M","0,52%"
"1398","28/06/2019",5.53897,5.49117,5.54506,5.48628,"80,40M","0,83%"
"1399","27/06/2019",5.49361,5.50838,5.51122,5.46562,"70,58M","-0,13%"
"1400","26/06/2019",5.50072,5.50467,5.53145,5.49722,"74,38M","-0,25%"
"1401","25/06/2019",5.51457,5.49982,5.52357,5.49965,"69,69M","-0,13%"
"1402","24/06/2019",5.52171,5.53435,5.54711,5.51414,"71,22M","-0,12%"
"1403","21/06/2019",5.52833,5.53443,5.58224,5.51839,"186,45M","-0,13%"
"1404","20/06/2019",5.53557,5.55103,5.56413,5.53557,"94,35M","0,31%"
"1405","19/06/2019",5.51845,5.51332,5.52181,5.49654,"96,95M","0,16%"
"1406","18/06/2019",5.50973,5.38638,5.51606,5.37612,"115,58M","2,20%"
"1407","17/06/2019",5.39095,5.37076,5.40875,5.36807,"61,98M","0,43%"
"1408","14/06/2019",5.36762,5.3671,5.36938,5.34215,"67,56M","-0,15%"
"1409","13/06/2019",5.37563,5.3616,5.39251,5.35311,"71,45M","0,01%"
"1410","12/06/2019",5.37492,5.37915,5.39485,5.35881,"73,50M","-0,62%"
"1411","11/06/2019",5.40845,5.38288,5.43154,5.38131,"85,09M","0,48%"
"1412","10/06/2019",5.3825,5.38229,5.39735,5.36982,"45,85M","0,34%"
"1413","07/06/2019",5.36405,5.29971,5.38995,5.29971,"88,15M","1,62%"
"1414","06/06/2019",5.27843,5.29372,5.33269,5.26462,"100,76M","-0,26%"
"1415","05/06/2019",5.292,5.27126,5.30683,5.2656,"85,57M","0,45%"
"1416","04/06/2019",5.26826,5.20422,5.27891,5.19161,"104,12M","0,51%"
"1417","03/06/2019",5.24146,5.17161,5.24146,5.1523,"85,04M","0,65%"
"1418","31/05/2019",5.20763,5.19876,5.20807,5.16091,"95,54M","-0,79%"
"1419","30/05/2019",5.24891,5.24195,5.25805,5.22974,"55,59M","0,51%"
"1420","29/05/2019",5.22212,5.24927,5.25252,5.20381,"99,89M","-1,70%"
"1421","28/05/2019",5.31269,5.3433,5.35109,5.3008,"127,34M","-0,44%"
"1422","27/05/2019",5.33619,5.34139,5.36422,5.32317,"56,83M","0,37%"
"1423","24/05/2019",5.31651,5.3078,5.33766,5.30252,"89,06M","0,67%"
"1424","23/05/2019",5.28137,5.33512,5.34038,5.27278,"98,23M","-1,81%"
"1425","22/05/2019",5.37898,5.38169,5.39972,5.34528,"71,57M","-0,12%"
"1426","21/05/2019",5.38546,5.37301,5.39491,5.35013,"81,73M","0,50%"
"1427","20/05/2019",5.35859,5.4253,5.4386,5.33331,"91,53M","-1,46%"
"1428","17/05/2019",5.43823,5.42817,5.45065,5.40166,"99,76M","-0,18%"
"1429","16/05/2019",5.44811,5.36537,5.44811,5.34654,"92,43M","1,37%"
"1430","15/05/2019",5.37426,5.34834,5.37426,5.2973,"106,74M","0,62%"
"1431","14/05/2019",5.34135,5.29208,5.34135,5.28892,"89,06M","1,50%"
"1432","13/05/2019",5.26257,5.3323,5.33406,5.24766,"90,32M","-1,22%"
"1433","10/05/2019",5.32744,5.3535,5.37225,5.31201,"85,11M","0,27%"
"1434","09/05/2019",5.31316,5.3581,5.36377,5.30706,"99,32M","-1,93%"
"1435","08/05/2019",5.41759,5.38872,5.42632,5.37818,"78,54M","0,40%"
"1436","07/05/2019",5.39575,5.47855,5.49033,5.38799,"96,69M","-1,60%"
"1437","06/05/2019",5.48352,5.45083,5.48954,5.42259,"79,62M","-1,18%"
"1438","03/05/2019",5.54884,5.53746,5.56312,5.53558,"69,63M","0,18%"
"1439","02/05/2019",5.53886,5.5682,5.57316,5.53799,"95,30M","-0,85%"
"1440","30/04/2019",5.58641,5.57043,5.58641,5.5531,"95,05M","0,10%"
"1441","29/04/2019",5.58098,5.56709,5.5936,5.54712,"69,29M","0,21%"
"1442","26/04/2019",5.56936,5.57007,5.57525,5.54682,"77,76M","0,21%"
"1443","25/04/2019",5.55767,5.56921,5.57186,5.5383,"78,23M","-0,33%"
"1444","24/04/2019",5.57606,5.58116,5.5976,5.55721,"86,81M","-0,28%"
"1445","23/04/2019",5.59169,5.57752,5.59621,5.56494,"89,75M","0,20%"
"1446","18/04/2019",5.58038,5.54866,5.60138,5.52794,"108,89M","0,31%"
"1447","17/04/2019",5.56309,5.52801,5.56928,5.52261,"89,42M","0,62%"
"1448","16/04/2019",5.52867,5.51072,5.53231,5.50335,"78,38M","0,36%"
"1449","15/04/2019",5.50873,5.50151,5.51837,5.49753,"69,49M","0,11%"
"1450","12/04/2019",5.5027,5.47895,5.51099,5.47436,"84,27M","0,31%"
"1451","11/04/2019",5.48572,5.47433,5.49889,5.4462,"77,56M","0,66%"
