id_client;nationalite;flag_est_parrain;flag_est_filleul;date_debut_premier_sejour;date_fin_premier_sejour;type_destination_premier_sejour;gamme_premier_sejour;pays_premier_sejour;saison_premier_sejour;canal_reservation_premier_sejour;nb_adultes_premier_sejour;nb_enfants_premier_sejour;date_debut_dernier_sejour;date_fin_dernier_sejour;type_destination_dernier_sejour;gamme_dernier_sejour;pays_dernier_sejour;saison_dernier_sejour;canal_reservation_dernier_sejour;nb_adultes_dernier_sejour;nb_enfants_dernier_sejour;nb_sejours_2021;nb_sejours_2022;nb_sejours_2023;mt_sejours_2021;mt_sejours_2022;mt_sejours_2023;duree_sejours_2021;duree_sejours_2022;duree_sejours_2023;nb_participants_sejours_2021;nb_participants_sejours_2022;nb_participants_sejours_2023;mt_extras_sejours_2021;mt_extras_sejours_2022;mt_extras_sejours_2023;nb_residences_distinctes;duree_sejour_moyen;liste_extras
ID_10514832499323;France;0;0;22/03/2021;24/03/2021;Montagne;4;France;Hiver;;2;2;22/03/2021;24/03/2021;Montagne;4;France;Hiver;Agence;2;2;1;0;0;1433;0;0;2;0;0;4;0;0;143;0;0;1;2;Excursion|Sports|Restauration
ID_10514932450932;France;0;0;27/10/2022;05/11/2022;Soleil;4;Dominican Republic;Eté;Web;4;;27/10/2022;05/11/2022;Soleil;4;Dominican Republic;Eté;Web;4;;0;1;0;0;7170;0;0;9;0;0;4;0;0;1065;0;1;9;Services|Boutique|Sports
ID_10530632710558;France;0;0;23/10/2021;30/10/2021;Soleil;4;Morocco;Eté;Web;1;;23/10/2021;30/10/2021;Soleil;4;Morocco;Eté;Web;1;;1;0;0;3039;0;0;7;0;0;1;0;0;0;0;0;1;7;
ID_10530832917102;France;0;0;27/10/2023;28/10/2023;Soleil;4;Indonesia;Eté;Web;1;;27/10/2023;28/10/2023;Soleil;4;Indonesia;Eté;Web;1;;0;0;1;0;0;265;0;0;1;0;0;1;0;0;26;1;1;Excursion
ID_10531032533318;France;0;1;14/03/2022;21/03/2022;Soleil;4;Dominican Republic;Hiver;Agence;2;1;14/03/2022;21/03/2022;Soleil;4;Dominican Republic;Hiver;Agence;2;1;0;1;0;0;4667;0;0;7;0;0;3;0;0;753;0;1;7;Excursion|Bien-être|Boutique
ID_10538532305343;France;0;0;06/01/2023;15/01/2023;Soleil;4;Indonesia;Hiver;Agence;2;;06/01/2023;15/01/2023;Soleil;4;Indonesia;Hiver;Agence;2;;0;0;1;0;0;4220;0;0;5;0;0;2;0;0;40;1;5;Boutique
ID_10542032210637;France;0;0;02/10/2021;09/10/2021;Montagne;3;France;Eté;Web;1;2;02/10/2021;09/10/2021;Montagne;3;France;Eté;Web;1;2;1;0;0;2565;0;0;7;0;0;3;0;0;0;0;0;1;7;
ID_10544232479466;France;0;0;16/09/2023;23/09/2023;Soleil;3;Morocco;Eté;Agence;1;;16/09/2023;23/09/2023;Soleil;3;Morocco;Eté;Agence;1;;0;0;1;0;0;1077;0;0;7;0;0;1;0;0;9;1;7;Excursion
ID_10553232174216;France;0;0;06/05/2023;13/05/2023;Montagne;3;France;Hiver;;2;;06/05/2023;13/05/2023;Montagne;3;France;Hiver;Agence;2;;0;0;1;0;0;2195;0;0;7;0;0;2;0;0;0;1;7;
ID_10566432720085;France;0;0;06/04/2022;21/04/2022;Soleil;5;Mauritius Islands;Hiver;Agence;1;;06/04/2022;21/04/2022;Soleil;5;Mauritius Islands;Hiver;Agence;1;;0;1;0;0;5701;0;0;12;0;0;1;0;0;0;0;1;12;
ID_10567332861313;France;0;0;05/06/2023;08/06/2023;Soleil;4;France;Hiver;Agence;2;;05/06/2023;08/06/2023;Soleil;4;France;Hiver;Agence;2;;0;0;1;0;0;856;0;0;3;0;0;2;0;0;0;1;3;
ID_10567432596245;France;0;0;19/05/2022;26/05/2022;Soleil;4;France;Hiver;Web;2;;19/05/2022;26/05/2022;Soleil;4;France;Hiver;Web;2;;0;1;0;0;1688;0;0;7;0;0;2;0;0;28;0;1;7;Boutique
ID_10571232100786;France;0;0;28/04/2023;06/05/2023;Montagne;3;France;Hiver;Agence;1;2;28/04/2023;06/05/2023;Montagne;3;France;Hiver;Agence;1;2;0;0;1;0;0;4567;0;0;7;0;0;3;0;0;628;1;7;Boutique|Services|Excursion
ID_10571432277626;France;0;0;27/08/2021;11/09/2021;Soleil;3;Italy;Eté;Web;2;;27/08/2021;11/09/2021;Soleil;3;Italy;Eté;Web;2;;1;0;0;4432;0;0;14;0;0;2;0;0;534;0;0;1;14;Boutique|Excursion|Bien-être|Services
ID_10574032922808;France;0;0;06/06/2023;15/06/2023;Soleil;4;Morocco;Hiver;Agence;2;;06/06/2023;15/06/2023;Soleil;4;Morocco;Hiver;Agence;2;;0;0;1;0;0;3422;0;0;9;0;0;2;0;0;0;1;9;
ID_10574332348655;France;0;1;03/06/2023;10/06/2023;Montagne;4;Italy;Hiver;Agence;1;1;03/06/2023;10/06/2023;Montagne;4;Italy;Hiver;Agence;1;1;0;0;1;0;0;2772;0;0;7;0;0;2;0;0;0;1;7;
ID_10575032250882;France;0;0;21/03/2022;28/03/2022;Soleil;4;Dominican Republic;Hiver;Web;2;2;21/03/2022;28/03/2022;Soleil;4;Dominican Republic;Hiver;Web;2;2;0;1;0;0;5356;0;0;7;0;0;4;0;0;489;0;1;7;Excursion|Services|Boutique
ID_10578132719313;France;0;0;08/10/2021;15/10/2021;Montagne;4;Switzerland;Eté;Agence;2;1;08/10/2021;15/10/2021;Montagne;4;Switzerland;Eté;Agence;2;1;1;0;0;2872;0;0;7;0;0;3;0;0;72;0;0;1;7;Restauration|Boutique
ID_10581732756254;France;0;0;07/09/2023;14/09/2023;Montagne;4;France;Eté;Web;2;3;07/09/2023;14/09/2023;Montagne;4;France;Eté;Web;2;3;0;0;1;0;0;4305;0;0;7;0;0;5;0;0;0;1;7;
ID_10583732181345;France;0;0;21/04/2023;28/04/2023;Montagne;3;Switzerland;Hiver;Agence;1;2;21/04/2023;28/04/2023;Montagne;3;Switzerland;Hiver;Agence;1;2;0;0;1;0;0;4263;0;0;7;0;0;3;0;0;34;1;7;Restauration
ID_10586732371874;France;0;0;15/08/2021;22/08/2021;Soleil;3;Italy;Eté;Agence;4;;15/08/2021;22/08/2021;Soleil;3;Italy;Eté;Agence;4;;1;0;0;3772;0;0;7;0;0;4;0;0;0;0;0;1;7;
ID_10589832648020;France;0;0;24/03/2023;31/03/2023;Montagne;3;France;Hiver;Agence;2;;24/03/2023;31/03/2023;Montagne;3;France;Hiver;Agence;2;;0;0;1;0;0;1363;0;0;7;0;0;1;0;0;190;1;7;Sports
ID_10596732176919;France;0;0;01/05/2022;08/05/2022;Montagne;3;France;Hiver;Agence;1;;01/05/2022;08/05/2022;Montagne;3;France;Hiver;Agence;1;;0;1;0;0;1520;0;0;7;0;0;1;0;0;0;0;1;7;
ID_10600232453404;France;0;0;05/11/2022;12/11/2022;Soleil;3;Turkey;Eté;Agence;1;;05/11/2022;12/11/2022;Soleil;3;Turkey;Eté;Agence;1;;0;1;0;0;965;0;0;7;0;0;1;0;0;0;0;1;7;
ID_10601132328040;France;0;0;03/05/2021;08/05/2021;Soleil;4;Morocco;Hiver;Agence;1;;03/05/2021;08/05/2021;Soleil;4;Morocco;Hiver;Agence;1;;1;0;0;952;0;0;5;0;0;1;0;0;42;0;0;1;5;Services
ID_10605832337773;France;0;1;14/03/2023;02/04/2023;Soleil;4;Indonesia;Hiver;Agence;1;;14/03/2023;02/04/2023;Soleil;4;Indonesia;Hiver;Agence;1;;0;0;1;0;0;5339;0;0;19;0;0;1;0;0;63;1;19;Bien-être
ID_10613732939225;France;0;0;12/06/2022;19/06/2022;Soleil;4;Senegal;Hiver;Agence;2;;12/06/2022;19/06/2022;Soleil;4;Senegal;Hiver;Agence;2;;0;1;0;0;3064;0;0;7;0;0;2;0;0;0;0;1;7;
ID_10615332637600;France;0;0;01/02/2023;08/02/2023;Soleil;3;Morocco;Hiver;Agence;2;;01/02/2023;08/02/2023;Soleil;3;Morocco;Hiver;Agence;2;;0;0;1;0;0;1985;0;0;7;0;0;2;0;0;0;1;7;
ID_10618832721703;France;0;0;27/02/2023;03/03/2023;Montagne;4;France;Hiver;Agence;1;;27/02/2023;03/03/2023;Montagne;4;France;Hiver;Agence;1;;0;0;1;0;0;2752;0;0;7;0;0;1;0;0;0;1;7;
ID_10620332208812;France;0;0;03/12/2022;17/12/2022;Soleil;4;Dominican Republic;Eté;Indirect;1;;03/12/2022;17/12/2022;Soleil;4;Dominican Republic;Eté;Indirect;1;;0;1;0;0;2465;0;0;14;0;0;1;0;0;375;0;1;14;Services|Boutique
ID_10625032656817;France;0;0;06/09/2022;14/09/2022;Montagne;4;France;Eté;Agence;1;;06/09/2022;14/09/2022;Montagne;4;France;Eté;Agence;1;;0;1;0;0;1560;0;0;8;0;0;1;0;0;0;0;1;8;
ID_10632032961785;France;0;0;01/01/2021;06/01/2021;Soleil;4;Morocco;Hiver;Agence;1;;18/09/2022;25/09/2022;Montagne;4;France;Eté;Web;1;1;1;1;0;1060;1623;0;5;7;0;1;2;0;0;0;0;2;6;
ID_10638032457647;France;0;0;12/03/2022;25/03/2022;Soleil;3;Morocco;Hiver;Indirect;2;;12/03/2022;25/03/2022;Soleil;3;Morocco;Hiver;Indirect;2;;0;1;0;0;2974;0;0;13;0;0;2;0;0;142;0;1;13;Boutique
ID_10648432667615;France;0;0;15/10/2021;22/10/2021;Soleil;3;Turkey;Eté;Web;2;;20/10/2022;27/10/2022;Montagne;3;France;Eté;Web;2;;1;1;0;3289;1880;0;7;7;0;2;2;0;0;114;0;2;7;Boutique|Excursion
ID_10651332689860;France;0;1;20/11/2022;27/11/2022;Soleil;4;Morocco;Eté;;1;;20/11/2022;27/11/2022;Soleil;4;Morocco;Eté;Agence;1;;0;1;0;0;947;0;0;7;0;0;1;0;0;0;0;1;7;
ID_10656732673570;France;0;0;11/05/2022;16/05/2022;Soleil;3;Morocco;Hiver;Agence;2;;11/05/2022;16/05/2022;Soleil;3;Morocco;Hiver;Agence;2;;0;1;0;0;1817;0;0;5;0;0;2;0;0;1054;0;1;5;Boutique|Bien-être
ID_10660232204277;France;0;0;01/10/2021;15/10/2021;Soleil;3;Italy;Eté;Indirect;1;1;01/10/2021;15/10/2021;Soleil;3;Italy;Eté;Indirect;1;1;1;0;0;5349;0;0;14;0;0;2;0;0;378;0;0;1;;Restauration|Boutique|Excursion|Services
ID_10661332715761;France;0;0;30/06/2022;03/07/2022;Soleil;4;France;Hiver;;2;;30/06/2022;03/07/2022;Soleil;4;France;Hiver;Agence;2;;0;1;0;0;1045;0;0;3;0;0;2;0;0;0;0;1;3;
ID_10662332169779;France;0;0;18/08/2021;21/08/2021;Soleil;3;France;Eté;Web;2;3;18/08/2021;21/08/2021;Soleil;3;France;Eté;Web;2;3;1;0;0;908;0;0;3;0;0;5;0;0;0;0;0;1;3;
ID_10666332354150;France;0;0;01/06/2023;03/06/2023;Montagne;4;France;Hiver;Agence;1;;01/06/2023;03/06/2023;Montagne;4;France;Hiver;Agence;1;;0;0;1;0;0;496;0;0;2;0;0;1;0;0;161;1;2;Excursion|Sports
ID_10671532331863;France;0;0;26/09/2021;29/09/2021;Montagne;4;France;Eté;Indirect;2;1;26/09/2021;29/09/2021;Montagne;4;France;Eté;Indirect;2;1;1;0;0;1172;0;0;3;0;0;3;0;0;558;0;0;1;3;Excursion|Sports
ID_10679232943742;France;0;0;04/02/2021;07/02/2021;Montagne;4;France;Hiver;Web;1;;04/02/2021;07/02/2021;Montagne;4;France;Hiver;Web;1;;1;0;0;615;0;0;3;0;0;1;0;0;0;0;0;1;3;
ID_10680632171931;France;0;0;27/10/2021;05/11/2021;Soleil;4;Turkey;Eté;Agence;2;;27/10/2021;05/11/2021;Soleil;4;Turkey;Eté;Agence;2;;1;0;0;3296;0;0;9;0;0;2;0;0;0;0;0;1;9;
ID_10686832391194;France;0;0;22/05/2021;29/05/2021;Soleil;4;Guadeloupe;Hiver;Agence;2;;22/05/2021;29/05/2021;Soleil;4;Guadeloupe;Hiver;Agence;2;;1;0;0;3463;0;0;7;0;0;2;0;0;0;0;0;1;7;
ID_10691532639045;France;0;0;16/07/2021;23/07/2021;Soleil;4;Dominican Republic;Eté;Web;1;;16/07/2021;23/07/2021;Soleil;4;Dominican Republic;Eté;Web;1;;1;0;0;2276;0;0;7;0;0;1;0;0;310;0;0;1;7;Boutique|Sports
ID_10696532120754;France;0;0;01/05/2021;08/05/2021;Montagne;4;France;Hiver;Agence;1;;01/05/2021;08/05/2021;Montagne;4;France;Hiver;Agence;1;;1;0;0;2632;0;0;7;0;0;1;0;0;0;0;0;1;7;
ID_10709432737197;France;0;0;15/10/2022;22/10/2022;Montagne;4;Switzerland;Eté;Agence;2;2;15/10/2022;22/10/2022;Montagne;4;Switzerland;Eté;Agence;2;2;0;1;0;0;4195;0;0;7;0;0;4;0;0;36;0;1;7;Boutique|Services
ID_10717432655815;France;0;0;18/11/2023;09/12/2023;Soleil;3;Morocco;Eté;Agence;1;;18/11/2023;09/12/2023;Soleil;3;Morocco;Eté;Agence;1;;0;0;1;0;0;2551;0;0;21;0;0;1;0;0;258;1;21;Bien-être|Restauration|Boutique
ID_10718432330494;France;0;0;25/08/2023;02/09/2023;Montagne;4;Italy;Eté;Indirect;1;;25/08/2023;02/09/2023;Montagne;4;Italy;Eté;Indirect;1;;0;0;1;0;0;1058;0;0;7;0;0;1;0;0;21;1;7;Excursion
ID_10723032633376;France;0;0;23/02/2023;02/03/2023;Soleil;4;Guadeloupe;Hiver;Agence;1;1;23/02/2023;02/03/2023;Soleil;4;Guadeloupe;Hiver;Agence;1;1;0;0;1;0;0;8203;0;0;10;0;0;2;0;0;330;1;10;Services|Boutique|Bien-être
ID_10724732195479;France;0;0;27/06/2021;01/07/2021;Soleil;3;France;Hiver;Web;2;2;21/04/2022;28/04/2022;Montagne;3;France;Hiver;Agence;2;2;1;1;0;1442;5499;0;4;7;0;4;4;0;0;403;0;2;6;Sports|Boutique|Bien-être
ID_10733432622685;France;0;0;08/05/2022;15/05/2022;Montagne;3;France;Hiver;Web;3;;08/05/2022;15/05/2022;Montagne;3;France;Hiver;Web;3;;0;1;0;0;5158;0;0;7;0;0;3;0;0;105;0;1;7;Boutique|Restauration
ID_10735832125078;France;0;0;16/01/2022;25/01/2022;Soleil;3;Morocco;Hiver;Indirect;1;;24/02/2022;28/02/2022;Montagne;3;France;Hiver;Agence;2;;0;2;0;0;2549;0;0;13;0;0;3;0;0;0;0;2;7;
ID_10743032454928;France;0;0;29/08/2023;04/09/2023;Soleil;3;Italy;Eté;Agence;1;1;29/08/2023;04/09/2023;Soleil;3;Italy;Eté;Agence;1;1;0;0;1;0;0;2015;0;0;5;0;0;2;0;0;0;1;5;
ID_10747732418729;France;0;0;26/09/2022;02/10/2022;Soleil;4;Morocco;Eté;Indirect;2;2;26/09/2022;02/10/2022;Soleil;4;Morocco;Eté;Indirect;2;2;0;1;0;0;4779;0;0;7;0;0;4;0;0;430;0;1;7;Enfants|Bien-être|Restauration|Excursion
ID_10750932160560;France;0;0;11/07/2023;18/07/2023;Soleil;3;Morocco;Eté;Agence;1;;11/07/2023;18/07/2023;Soleil;3;Morocco;Eté;Agence;1;;0;0;1;0;0;928;0;0;7;0;0;1;0;0;125;1;7;Bien-être
ID_10754832752172;France;0;0;12/09/2022;19/09/2022;Montagne;4;France;Eté;Agence;2;;12/09/2022;19/09/2022;Montagne;4;France;Eté;Agence;2;;0;1;0;0;2142;0;0;7;0;0;2;0;0;511;0;1;;Excursion|Bien-être|Boutique
ID_10762132603228;France;0;0;14/02/2021;18/02/2021;Montagne;3;France;Hiver;Agence;1;2;14/02/2021;18/02/2021;Montagne;3;France;Hiver;Agence;1;2;1;0;0;988;0;0;4;0;0;3;0;0;143;0;0;1;4;Boutique|Excursion
ID_10765832727408;France;0;1;20/05/2023;27/05/2023;Montagne;3;France;Hiver;Agence;2;;20/05/2023;27/05/2023;Montagne;3;France;Hiver;Agence;2;;0;0;1;0;0;2695;0;0;7;0;0;2;0;0;30;1;7;Restauration
ID_10769632987023;France;1;0;18/09/2022;25/09/2022;Soleil;3;Italy;Eté;Agence;1;1;18/09/2022;25/09/2022;Soleil;3;Italy;Eté;Agence;1;1;0;1;0;0;3217;0;0;7;0;0;2;0;0;134;0;1;7;Excursion|Boutique
ID_10777032510851;France;0;0;14/04/2022;21/04/2022;Soleil;3;Morocco;Hiver;Agence;1;2;14/04/2022;21/04/2022;Soleil;3;Morocco;Hiver;Agence;1;2;0;1;0;0;2120;0;0;7;0;0;3;0;0;67;0;1;7;Services|Restauration|Enfants
ID_10777732736813;France;0;0;13/04/2022;20/04/2022;Soleil;3;Morocco;Hiver;Indirect;1;;13/04/2022;20/04/2022;Soleil;3;Morocco;Hiver;Indirect;1;;0;1;0;0;1336;0;0;7;0;0;1;0;0;;0;1;7;
ID_10778432339893;France;0;0;16/02/2021;20/02/2021;Soleil;4;Mexico;Hiver;Indirect;1;1;16/02/2021;20/02/2021;Soleil;4;Mexico;Hiver;Indirect;1;1;1;0;0;769;0;0;4;0;0;2;0;0;0;0;0;1;4;
ID_10781432466640;France;1;0;14/05/2021;21/05/2021;Soleil;4;Guadeloupe;Hiver;Agence;1;;14/05/2021;21/05/2021;Soleil;4;Guadeloupe;Hiver;Agence;1;;1;0;0;1879;0;0;7;0;0;1;0;0;182;0;0;1;7;Boutique|Services
ID_10785932505586;France;0;1;18/03/2021;25/03/2021;Montagne;3;France;Hiver;Agence;1;;18/03/2021;25/03/2021;Montagne;3;France;Hiver;Agence;1;;1;0;0;967;0;0;7;0;0;1;0;0;0;0;0;1;7;
ID_10795232622326;France;1;0;11/07/2021;18/07/2021;Soleil;3;Italy;Eté;Agence;2;1;11/07/2021;18/07/2021;Soleil;3;Italy;Eté;Agence;2;1;1;0;0;1959;0;0;7;0;0;3;0;0;100;0;0;1;7;Boutique|Bien-être
ID_10795332142204;France;0;1;13/10/2023;20/10/2023;Montagne;4;France;Eté;Agence;2;;13/10/2023;20/10/2023;Montagne;4;France;Eté;Agence;2;;0;0;1;0;0;2869;0;0;7;0;0;2;0;0;65;1;7;Excursion
ID_10801232721990;France;0;0;01/05/2022;08/05/2022;Montagne;4;France;Hiver;Agence;1;1;01/05/2022;08/05/2022;Montagne;4;France;Hiver;Agence;1;1;0;1;0;0;4415;0;0;7;0;0;2;0;0;0;0;1;7;
ID_10805532704630;France;0;0;25/11/2021;03/12/2021;Soleil;4;Mexico;Eté;Agence;2;;25/11/2021;03/12/2021;Soleil;4;Mexico;Eté;Agence;2;;1;0;0;905;0;0;8;0;0;2;0;0;470;0;0;1;8;Services|Boutique
ID_10808932881435;France;0;0;03/09/2023;10/09/2023;Montagne;4;France;Eté;Agence;2;;03/09/2023;10/09/2023;Montagne;4;France;Eté;Agence;2;;0;0;1;0;0;2233;0;0;7;0;0;2;0;0;100;1;7;Boutique|Bien-être
ID_10811232658388;France;0;0;15/05/2022;22/05/2022;Montagne;3;France;Hiver;Web;2;;15/05/2022;22/05/2022;Montagne;3;France;Hiver;Web;2;;0;1;0;0;2966;0;0;7;0;0;2;0;0;18;0;1;7;Sports
ID_10815432364553;France;0;0;11/12/2021;18/12/2021;Soleil;3;Turkey;Eté;Agence;1;;11/12/2021;18/12/2021;Soleil;3;Turkey;Eté;Agence;1;;1;0;0;921;0;0;7;0;0;1;0;0;0;0;0;1;7;
ID_10825932483887;France;1;0;18/03/2022;25/03/2022;Montagne;4;France;Hiver;Indirect;1;;18/03/2022;25/03/2022;Montagne;4;France;Hiver;Indirect;1;;0;1;0;0;1892;0;0;7;0;0;1;0;0;172;0;1;7;Sports|Excursion|Restauration
ID_10830832382033;France;0;0;01/04/2021;08/04/2021;Montagne;4;France;Hiver;Indirect;2;;01/04/2021;08/04/2021;Montagne;4;France;Hiver;Indirect;2;;1;0;0;3154;0;0;7;0;0;2;0;0;404;0;0;1;7;Bien-être|Boutique
ID_10832332241073;France;0;0;22/05/2021;27/05/2021;Montagne;3;France;Hiver;Indirect;2;;20/05/2022;25/05/2022;Montagne;3;France;Hiver;Indirect;2;;1;1;0;1670;2076;0;5;5;0;2;2;0;0;0;0;2;5;
ID_10833432483113;France;0;0;03/07/2023;10/07/2023;Soleil;3;Italy;Eté;Web;2;1;03/07/2023;10/07/2023;Soleil;3;Italy;Eté;Web;2;1;0;0;1;0;0;1847;0;0;7;0;0;3;0;0;21;1;;Excursion
ID_10834132443714;France;0;0;12/02/2022;19/02/2022;Soleil;5;Mauritius Islands;Hiver;Agence;1;;12/02/2022;19/02/2022;Soleil;5;Mauritius Islands;Hiver;Agence;1;;0;1;0;0;2881;0;0;7;0;0;1;0;0;765;0;1;7;Services|Excursion|Bien-être
ID_10837832155146;France;0;0;30/03/2023;06/04/2023;Montagne;3;Switzerland;Hiver;Web;1;;30/03/2023;06/04/2023;Montagne;3;Switzerland;Hiver;Web;1;;0;0;1;0;0;1303;0;0;7;0;0;1;0;0;273;1;;Boutique|Sports|Excursion
ID_10841432116353;France;0;0;01/05/2022;08/05/2022;Montagne;4;France;Hiver;Agence;2;2;01/05/2022;08/05/2022;Montagne;4;France;Hiver;Agence;2;2;0;1;0;0;7518;0;0;7;0;0;4;0;0;438;0;1;7;Bien-être|Restauration|Boutique
ID_10851232755600;France;0;0;26/07/2021;01/08/2021;Soleil;4;Morocco;Eté;Agence;1;;26/07/2021;01/08/2021;Soleil;4;Morocco;Eté;Agence;1;;1;0;0;866;0;0;6;0;0;1;0;0;0;0;0;1;6;
ID_10854232214120;France;0;0;29/01/2021;30/01/2021;Soleil;4;Martinique;Hiver;Agence;2;1;29/01/2021;30/01/2021;Soleil;4;Martinique;Hiver;Agence;2;1;1;0;0;353;0;0;1;0;0;3;0;0;0;0;0;1;;
ID_10858032745835;France;0;0;21/02/2022;28/02/2022;Montagne;4;Italy;Hiver;Agence;1;;21/02/2022;28/02/2022;Montagne;4;Italy;Hiver;Agence;1;;0;1;0;0;2982;0;0;7;0;0;1;0;0;0;0;1;7;
ID_10864332214203;France;0;0;29/03/2023;06/04/2023;Soleil;4;Mexico;Hiver;Agence;2;;10/10/2023;19/10/2023;Soleil;3;Italy;Eté;Agence;1;;0;0;2;0;0;3572;0;0;16;0;0;2;0;0;57;2;8;Bien-être|Services
ID_10866932481847;France;0;0;14/09/2022;19/09/2022;Montagne;4;Italy;Eté;;2;;14/09/2022;19/09/2022;Montagne;4;Italy;Eté;Agence;2;;0;1;0;0;1765;0;0;5;0;0;2;0;0;438;0;1;5;Boutique|Excursion|Sports
ID_10869132208295;France;0;1;03/10/2022;10/10/2022;Soleil;3;France;Eté;Indirect;2;2;03/10/2022;10/10/2022;Soleil;3;France;Eté;Indirect;2;2;0;1;0;0;4484;0;0;7;0;0;4;0;0;0;0;1;7;
ID_10872632889169;France;0;0;02/08/2021;04/08/2021;Soleil;4;France;Eté;Indirect;2;;02/08/2021;04/08/2021;Soleil;4;France;Eté;Indirect;2;;1;0;0;830;0;0;2;0;0;2;0;0;0;0;0;1;2;
ID_10876932636151;France;1;0;25/03/2022;01/04/2022;Montagne;4;France;Hiver;Agence;1;;25/03/2022;01/04/2022;Montagne;4;France;Hiver;Agence;1;;0;1;0;0;1624;0;0;7;0;0;1;0;0;18;0;1;;Sports
ID_10879832743915;France;0;0;27/06/2021;05/07/2021;Soleil;4;Guadeloupe;Hiver;Web;2;1;27/06/2021;05/07/2021;Soleil;4;Guadeloupe;Hiver;Web;2;1;1;0;0;4961;0;0;8;0;0;3;0;0;217;0;0;1;8;Boutique|Restauration
ID_10881132660642;France;0;0;01/10/2021;08/10/2021;Soleil;4;Egypt;Eté;Agence;1;3;01/10/2021;08/10/2021;Soleil;4;Egypt;Eté;Agence;1;3;1;0;0;6837;0;0;7;0;0;4;0;0;0;0;0;1;7;
ID_10882832425751;France;0;0;02/10/2022;09/10/2022;Soleil;4;Turkey;Eté;Agence;1;;02/10/2022;09/10/2022;Soleil;4;Turkey;Eté;Agence;1;;0;1;0;0;2032;0;0;7;0;0;1;0;0;0;0;1;7;
ID_10887632473743;France;1;1;10/01/2021;17/01/2021;Soleil;4;Mauritius Islands;Hiver;Agence;1;;10/01/2021;17/01/2021;Soleil;4;Mauritius Islands;Hiver;Agence;1;;1;0;0;2626;0;0;7;0;0;1;0;0;622;0;0;1;7;Services|Boutique|Bien-être|Sports
ID_10892332112382;France;0;0;20/08/2022;25/08/2022;Montagne;4;France;Eté;Agence;1;;25/08/2022;26/08/2022;Montagne;4;France;Eté;Agence;1;;0;2;0;0;751;0;0;6;0;0;2;0;0;0;0;1;3;
ID_10895732553515;France;0;0;22/04/2022;01/05/2022;Montagne;3;France;Hiver;Indirect;2;1;22/04/2022;01/05/2022;Montagne;3;France;Hiver;Indirect;2;1;0;1;0;0;5146;0;0;7;0;0;3;0;0;98;0;1;7;Boutique
ID_10900332732175;France;0;0;22/05/2022;29/05/2022;Montagne;4;France;Hiver;Agence;2;;22/05/2022;29/05/2022;Montagne;4;France;Hiver;Agence;2;;0;1;0;0;3169;0;0;7;0;0;2;0;0;1125;0;1;7;Sports|Services|Boutique|Bien-être|Excursion
ID_10906432561557;France;0;0;09/07/2022;16/07/2022;Soleil;4;France;Eté;Agence;2;1;09/07/2022;16/07/2022;Soleil;4;France;Eté;Agence;2;1;0;1;0;0;3113;0;0;7;0;0;3;0;0;0;0;1;7;
ID_10914832220267;France;0;0;18/11/2023;25/11/2023;Soleil;3;France;Eté;Indirect;2;;18/11/2023;25/11/2023;Soleil;3;France;Eté;Indirect;2;;0;0;1;0;0;1892;0;0;7;0;0;2;0;0;38;1;7;Excursion
ID_10920632482859;France;0;0;01/03/2022;10/03/2022;Soleil;4;Guadeloupe;Hiver;Indirect;1;2;01/03/2022;10/03/2022;Soleil;4;Guadeloupe;Hiver;Indirect;1;2;0;1;0;0;4542;0;0;9;0;0;3;0;0;190;0;1;9;Boutique|Bien-être
ID_10928332492165;France;0;0;19/02/2023;23/02/2023;Montagne;3;France;Hiver;Agence;3;;19/02/2023;23/02/2023;Montagne;3;France;Hiver;Agence;3;;0;0;1;0;0;3287;0;0;4;0;0;3;0;0;32;1;4;Restauration|Boutique
ID_10933832285507;France;0;0;12/07/2021;19/07/2021;Soleil;3;Italy;Eté;Web;3;1;12/07/2021;19/07/2021;Soleil;3;Italy;Eté;Web;3;1;1;0;0;2792;0;0;7;0;0;4;0;0;45;0;0;1;7;Boutique|Excursion
ID_10943832412959;France;0;0;29/08/2022;08/09/2022;Soleil;3;Italy;Eté;Agence;1;2;29/08/2022;08/09/2022;Soleil;3;Italy;Eté;Agence;1;2;0;1;0;0;2401;0;0;9;0;0;3;0;0;0;0;1;9;
ID_10953232761375;France;0;0;27/08/2022;04/09/2022;Soleil;3;Italy;Eté;Indirect;2;3;27/08/2022;04/09/2022;Soleil;3;Italy;Eté;Indirect;2;3;0;1;0;0;3886;0;0;7;0;0;5;0;0;303;0;1;7;Boutique|Excursion
ID_10958232939686;France;0;0;23/03/2023;31/03/2023;Soleil;4;Dominican Republic;Hiver;Agence;2;;23/03/2023;31/03/2023;Soleil;4;Dominican Republic;Hiver;Agence;2;;0;0;1;0;0;4780;0;0;7;0;0;2;0;0;112;1;7;Services|Boutique
ID_10959732882917;France;0;0;10/03/2023;14/03/2023;Montagne;3;France;Hiver;Web;1;;10/03/2023;14/03/2023;Montagne;3;France;Hiver;Web;1;;0;0;1;0;0;753;0;0;4;0;0;1;0;0;0;1;4;
ID_10963232604384;France;0;0;23/08/2021;30/08/2021;Soleil;3;France;Eté;Indirect;1;;23/08/2021;30/08/2021;Soleil;3;France;Eté;Indirect;1;;1;0;0;1036;0;0;7;0;0;1;0;0;0;0;0;1;7;
